T1;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;1.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;1.0;21.0;1.0;
T2;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;1.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;2.0;21.0;1.0;
T1;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;2.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;1.0;26.0;1.0;
T2;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;2.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;8;3.0;34.0;1.0;
T1;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;2.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;1.0;47.0;1.0;
T2;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;2.0;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;9;3.0;34.0;1.0;
T1;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;1.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;2.0;51.0;1.0;
T2;evolutionModels/PPU/PPUv4_ctwedge_enum.ctw;10;1.0;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;6.0;52.0;1.0;
T1;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;3.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;2.0;13.0;1.0;
T2;evolutionModels/PPU/PPUv5_ctwedge_enum.ctw;12;3.0;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;5.0;13.0;1.0;
T1;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;2.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;14;3.0;40.0;1.0;
T2;evolutionModels/PPU/PPUv6_ctwedge_enum.ctw;12;2.0;evolutionModels/PPU/PPUv7_ctwedge_enum.ctw;12;6.0;29.0;1.0;
